row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
06303cb89ac39bd,cat_4,cat_3,cat_1,cat_3,cat_0,cat_3,cat_2,cat_4,,1
063070b4d82b98d,,,cat_1,cat_0,cat_1,cat_0,cat_3,cat_4,cat_0,1
0634e4c42c2103f,cat_1,cat_2,cat_1,cat_0,cat_0,cat_0,cat_4,cat_3,cat_1,1
06362c60cd4ad65,,cat_0,cat_0,cat_4,cat_0,cat_3,cat_2,cat_3,cat_1,1
0637004d2ca6d42,cat_1,cat_2,cat_1,,cat_0,cat_3,cat_3,cat_1,cat_2,0
0644a4ff0b0507b,cat_2,,cat_0,cat_3,cat_2,cat_7,cat_3,cat_0,cat_1,0
0647868be57bc78,cat_4,,cat_0,cat_3,cat_0,cat_3,cat_3,cat_5,cat_1,0
064d917336d0fc9,cat_3,,cat_1,cat_1,cat_0,cat_6,cat_3,cat_0,cat_2,0
065117301882021,cat_4,,cat_1,cat_5,cat_2,cat_6,cat_3,cat_0,cat_1,1
065299233099c36,cat_2,,cat_1,cat_3,cat_0,cat_7,cat_3,,cat_2,0
065e66bcaee956a,cat_2,,cat_1,cat_5,cat_1,cat_4,cat_0,cat_2,cat_1,0
065f766dc36db2c,cat_2,cat_2,cat_0,cat_5,cat_0,cat_3,cat_2,cat_5,cat_1,1
0669a21799fe6eb,cat_4,cat_2,cat_1,,cat_2,cat_7,cat_3,cat_5,cat_1,0
0672d96d8911667,cat_4,,cat_1,cat_1,cat_2,cat_1,cat_3,cat_5,cat_2,0
067bc8005dc1aa1,cat_2,cat_2,cat_1,,cat_2,cat_2,cat_3,cat_4,cat_1,1
068025290b97b7c,cat_2,,cat_1,cat_5,cat_0,cat_0,cat_3,cat_4,cat_2,1
068210640f91e83,cat_2,cat_1,cat_1,,cat_2,cat_5,cat_1,cat_2,cat_1,0
068f372f2903526,cat_2,cat_3,cat_1,cat_4,cat_1,cat_0,cat_3,cat_1,cat_1,1
0691f87d9719cad,cat_1,cat_3,cat_1,,cat_1,cat_7,cat_3,cat_3,cat_2,0
0697fbab32ce1ec,cat_2,cat_3,cat_1,cat_2,cat_1,cat_0,cat_3,cat_4,cat_1,1
0699c2bdb4323b2,cat_4,,cat_1,,cat_0,cat_4,cat_4,cat_2,cat_0,1
069b1022fe37e90,cat_2,,cat_1,cat_3,cat_0,cat_0,cat_0,cat_4,cat_1,0
06a285cbdff1184,cat_1,,cat_1,cat_5,cat_1,cat_1,cat_3,cat_2,cat_1,0
06a75789c3555f8,cat_4,,cat_1,,cat_2,cat_1,cat_2,cat_5,cat_1,0
06a776cdd46ac29,cat_1,cat_2,cat_1,cat_4,cat_0,cat_6,cat_3,cat_2,,1
06a97b4cfafc709,cat_2,cat_3,cat_1,cat_0,cat_1,cat_7,cat_2,cat_0,cat_1,1
06ac2fbc45ebe9e,cat_1,,cat_1,cat_1,cat_0,cat_1,cat_3,cat_0,cat_1,0
06b0a9f9953b7e3,cat_2,cat_2,cat_0,cat_3,cat_0,cat_7,cat_3,,cat_1,1
06c08e305551dfa,cat_2,,cat_1,cat_2,cat_2,cat_1,cat_3,cat_0,cat_0,0
06d71cef8d2b60a,cat_2,,cat_1,,cat_2,cat_7,cat_4,,cat_1,0
06d9db533f113f6,cat_0,,cat_0,cat_5,cat_0,cat_4,cat_3,cat_1,cat_1,0
06dfa6bdbe9a14e,cat_3,,cat_1,cat_2,cat_1,cat_7,cat_2,cat_5,cat_1,0
06e0ea63f7ede53,cat_4,,cat_1,cat_4,cat_2,cat_3,cat_3,cat_4,cat_1,1
06f89074d6b9345,cat_1,cat_3,cat_0,cat_0,cat_0,cat_3,cat_4,cat_4,cat_1,1
06f9ce530e7f2e2,cat_2,cat_1,cat_0,cat_1,cat_0,cat_4,cat_4,cat_3,,0
0704398bec523b7,cat_2,cat_2,cat_1,cat_3,cat_2,cat_4,cat_3,cat_2,cat_2,0
0708a006d16b3f7,cat_2,,cat_0,,cat_0,cat_4,cat_3,cat_3,,0
07110eef6b6b21f,cat_2,,cat_1,cat_3,cat_0,cat_0,cat_0,cat_0,,0
071966cd42cd2fa,,,cat_1,,cat_0,cat_2,cat_3,,cat_1,0
0721c985281688a,cat_1,,cat_1,,cat_0,cat_4,cat_2,cat_1,cat_1,0
0726180582e7229,cat_2,,cat_1,,cat_0,cat_7,cat_3,cat_4,cat_0,0
07275398de1ecca,cat_3,cat_1,cat_1,cat_0,cat_2,cat_7,cat_3,cat_3,cat_1,1
0729c935cef60c2,cat_2,,cat_0,,cat_0,cat_4,cat_0,cat_2,cat_1,1
072af961b198f2d,cat_4,,cat_1,,cat_1,cat_0,cat_3,cat_0,cat_1,0
072fdee3317cd14,cat_4,,cat_0,cat_2,cat_2,cat_6,cat_3,cat_5,cat_2,1
07319a76a96c727,cat_2,cat_3,cat_1,,cat_0,cat_2,cat_0,cat_4,cat_1,0
074cbcfb7bb8cc5,cat_2,cat_2,cat_1,,cat_2,cat_3,cat_3,cat_3,cat_2,1
0750503d71b17de,cat_2,cat_1,cat_1,,cat_1,cat_0,cat_3,cat_3,cat_1,0
075363a2f3f87ad,cat_0,,cat_1,,cat_0,cat_3,cat_3,cat_1,cat_1,1
0758a5ff3242e38,cat_2,,cat_1,,cat_1,cat_7,cat_2,cat_4,cat_2,1
0758d387b23acad,cat_5,,cat_1,,cat_1,cat_7,cat_3,cat_1,cat_2,0
0764e6d1c49c815,cat_3,cat_2,cat_0,,cat_0,cat_7,cat_4,cat_5,cat_1,1
07666b7d602595f,cat_2,,cat_1,cat_5,cat_0,cat_0,cat_0,cat_3,cat_1,0
07677ed5db3a9f4,cat_3,,cat_1,cat_1,cat_0,cat_6,cat_2,cat_5,cat_1,0
076dbfd5e768927,cat_3,cat_2,cat_0,cat_0,cat_0,cat_0,cat_2,cat_1,cat_1,1
0774539c6e850b7,cat_3,,cat_1,cat_0,cat_0,cat_0,cat_3,cat_4,cat_1,1
077523f52814ce1,cat_2,,cat_0,,cat_0,cat_5,cat_2,cat_5,cat_1,0
0780df0a9e9179e,cat_4,,cat_1,cat_2,cat_2,cat_1,cat_4,cat_3,cat_2,0
0792f6d15769760,cat_2,cat_1,cat_0,,cat_2,cat_0,cat_3,cat_0,cat_0,0
0794eaf5b1aaaac,cat_4,cat_1,cat_0,cat_5,cat_2,cat_6,cat_4,cat_5,,0
079acf3d5db6a3a,cat_0,cat_3,cat_1,cat_2,cat_2,cat_4,cat_1,cat_2,cat_2,1
079bc52a0a029c9,cat_3,cat_3,cat_1,cat_2,cat_1,cat_7,cat_3,cat_0,cat_1,1
07a997f59c0d88f,cat_2,cat_1,cat_1,,cat_2,cat_0,cat_2,cat_5,cat_0,1
07b016a8bffb625,cat_1,cat_0,cat_1,cat_4,cat_2,cat_6,cat_3,,cat_0,1
07b39790429cf45,cat_2,,cat_1,cat_5,cat_0,cat_7,cat_4,cat_4,cat_2,0
07b4d12b04d05c3,cat_3,cat_1,cat_1,,cat_2,cat_1,cat_2,cat_3,cat_1,0
07b946414729284,,,cat_1,,cat_0,cat_0,cat_2,cat_2,cat_1,0
07bc0d65899058b,cat_2,,cat_0,cat_3,cat_2,cat_0,cat_3,cat_3,cat_2,0
07bc6cca4763508,cat_2,,cat_1,cat_2,cat_0,cat_5,cat_4,cat_5,,1
07bc8b7436ec501,cat_5,,cat_1,,cat_0,cat_2,cat_0,cat_5,cat_0,0
07c2e9400fea06e,cat_2,,cat_1,cat_0,cat_0,cat_0,cat_2,cat_2,cat_1,1
07ced73350bfcca,,,cat_1,,cat_0,cat_4,cat_0,cat_4,cat_1,0
07d22e65d1515b6,cat_1,cat_3,cat_1,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,0
07d5963701e04e9,cat_4,,cat_1,,cat_2,cat_3,cat_3,cat_4,cat_2,1
07d8d3446e3d183,cat_2,cat_0,cat_0,cat_3,cat_0,cat_5,cat_4,cat_0,cat_1,0
07d8fa0b9eb250e,cat_3,,cat_1,cat_5,cat_2,cat_1,cat_4,cat_3,cat_2,0
07dacb47633ae7b,cat_3,cat_0,cat_0,,cat_0,cat_7,cat_4,cat_5,cat_2,1
07e2007c34549a5,cat_1,cat_1,cat_1,,cat_1,cat_1,cat_3,cat_2,cat_2,1
07eab7206fe75e2,cat_2,cat_2,cat_1,cat_0,cat_0,cat_2,cat_3,cat_3,cat_2,1
07fd2a785de22c5,cat_2,cat_1,cat_1,,cat_2,cat_0,cat_3,cat_5,cat_1,1
0809749c1480e7e,cat_2,,cat_1,cat_0,cat_0,cat_7,cat_2,cat_5,,0
080cfe4e91e68af,cat_1,cat_1,cat_1,,cat_0,cat_6,cat_2,cat_0,cat_0,1
080d686dceb1e3f,cat_2,,cat_1,cat_5,cat_0,cat_2,cat_1,,cat_0,0
080e2ec59625d9e,cat_2,cat_1,cat_1,cat_3,cat_0,cat_0,cat_4,cat_5,cat_1,0
0811ddafcf005f5,cat_2,cat_1,cat_1,,cat_2,cat_2,cat_3,cat_5,cat_1,0
08162e0997a3742,cat_1,cat_3,cat_0,cat_4,cat_0,cat_2,cat_3,cat_3,cat_1,1
0818a87ebf04771,cat_1,cat_1,cat_1,cat_0,cat_0,cat_1,cat_2,cat_0,cat_1,1
08269cda7c63605,cat_1,cat_0,cat_0,,cat_0,cat_0,cat_2,cat_4,cat_1,1
08292895aafd004,cat_1,cat_3,cat_1,,cat_1,cat_2,cat_2,cat_2,cat_2,1
082a89c9b95a832,cat_3,cat_1,cat_1,,cat_0,cat_6,cat_3,cat_3,cat_1,1
082b46c291aa64b,cat_3,,cat_1,cat_1,cat_2,cat_6,cat_3,cat_1,cat_1,0
082f651ad433c50,cat_1,,cat_1,,cat_0,cat_3,cat_3,,cat_1,0
082fa331b86882c,cat_4,cat_1,cat_1,,cat_1,cat_3,cat_3,cat_5,cat_1,0
083e35ce9af58f3,cat_3,cat_1,cat_1,cat_3,cat_2,cat_1,cat_4,cat_5,cat_0,0
08435e561508452,cat_2,cat_1,cat_1,,cat_0,cat_4,cat_3,cat_1,cat_1,1
0843d692221947f,,cat_0,cat_1,,cat_2,cat_7,cat_3,cat_3,cat_1,1
0848d0ffc0fae9f,cat_1,,cat_1,cat_0,cat_0,cat_3,cat_4,cat_1,cat_1,1
084cf6eb88dc5d5,cat_3,cat_1,cat_1,cat_1,cat_1,cat_7,cat_3,,cat_2,0
085404aba9ea626,cat_1,cat_3,cat_1,cat_5,cat_0,cat_0,cat_2,cat_5,cat_1,1
08541c54edc75bc,cat_5,cat_3,cat_1,,cat_1,cat_7,cat_4,cat_1,cat_1,1
0856b3229cc58c2,cat_2,cat_1,cat_1,cat_5,cat_0,cat_6,cat_3,cat_4,cat_1,0
085be4c5b8a6f21,cat_2,,cat_1,,cat_2,cat_0,cat_3,cat_1,cat_2,1
085c249085e6873,cat_1,cat_1,cat_0,,cat_0,cat_5,cat_3,cat_4,cat_0,0
086574ba282da1f,cat_2,,cat_1,,cat_0,cat_4,cat_3,,cat_2,0
08680e1be25bf1d,cat_2,,cat_1,,cat_2,cat_0,cat_3,cat_5,cat_1,1
086a9b06b3f7193,cat_4,cat_3,cat_1,,cat_1,cat_5,cat_3,,cat_2,0
086dd5750c91abe,cat_1,,cat_1,,cat_2,cat_5,cat_3,cat_5,,0
0872920e9c04717,cat_1,cat_1,cat_1,cat_2,cat_1,cat_2,cat_3,cat_3,cat_1,1
087c19cc7f9db84,cat_1,cat_3,cat_1,cat_1,cat_0,cat_5,cat_3,cat_3,cat_1,0
087ecdc2e83a965,cat_1,cat_2,cat_1,,cat_0,cat_5,cat_3,cat_1,cat_1,1
0883498b0a1b758,cat_3,cat_3,cat_0,cat_3,cat_0,cat_7,cat_4,cat_2,cat_1,0
0888bf1b77d4821,cat_1,cat_1,cat_1,cat_1,cat_0,cat_1,cat_3,cat_3,cat_1,0
08990e0cfe91bed,,cat_1,cat_1,cat_4,cat_1,cat_4,cat_3,cat_3,cat_0,1
089dbdd10846eed,cat_1,,cat_1,cat_0,cat_0,cat_6,cat_3,cat_3,cat_0,1
08a8e87764865ff,cat_1,cat_3,cat_1,cat_3,cat_0,cat_7,cat_3,cat_5,cat_2,0
08b1856e86d927f,cat_2,,cat_0,cat_5,cat_2,cat_0,cat_3,cat_5,cat_1,0
08b6357a5c6e68d,cat_3,cat_3,cat_1,cat_4,cat_2,cat_6,cat_3,cat_4,cat_0,1
08b9f374bded2c8,cat_2,,cat_0,cat_1,cat_1,cat_4,cat_3,,cat_1,0
08c260ccc6ec706,cat_1,cat_3,cat_1,cat_0,cat_0,cat_7,cat_3,cat_5,cat_1,0
08c8454b322203c,cat_4,cat_1,cat_1,cat_2,cat_2,cat_3,cat_4,cat_1,cat_0,1
08d45fd544e30f4,cat_2,cat_1,cat_1,cat_5,cat_2,cat_7,cat_2,cat_1,cat_1,0
08d8cfe022e2f23,cat_2,,cat_1,cat_4,cat_0,cat_4,cat_4,cat_0,cat_1,1
08db3aa925b6a98,cat_1,cat_3,cat_1,cat_3,cat_1,cat_2,cat_0,cat_2,,0
08e5e6713b78489,cat_3,,cat_1,cat_5,cat_0,cat_4,cat_3,cat_4,cat_1,0
08e6c1a827cf9ff,cat_1,cat_3,cat_1,cat_1,cat_2,cat_7,cat_4,cat_0,cat_2,0
08f2f612791f3f7,cat_2,,cat_1,cat_3,cat_2,cat_1,cat_3,cat_0,cat_2,0
08f954007e8f4a2,cat_0,,cat_1,,cat_0,cat_3,cat_0,cat_2,cat_2,1
08ff0ce6aee41b6,cat_1,cat_1,cat_1,cat_2,cat_0,cat_4,cat_2,cat_4,cat_1,1
0901c8ade61bbe2,cat_2,,cat_0,cat_4,cat_1,cat_2,cat_3,cat_3,cat_0,1
090bd6bd29d211d,,cat_3,cat_1,,cat_2,cat_7,cat_3,cat_3,cat_1,1
090c6910347a834,cat_2,cat_3,cat_1,cat_0,cat_1,cat_2,cat_3,cat_5,,1
090d235582e3138,cat_4,cat_2,cat_1,cat_1,cat_1,cat_2,cat_0,cat_2,cat_2,0
091063931a22d31,cat_1,cat_1,cat_0,,cat_0,cat_7,cat_3,cat_4,cat_1,1
09125a1cd06c7af,cat_1,,cat_0,,cat_0,cat_3,cat_3,cat_1,cat_1,0
0916edda9c31139,cat_1,cat_1,cat_1,cat_4,cat_0,cat_3,cat_0,cat_5,cat_2,0
092f4485abfeb9c,cat_1,cat_1,cat_1,,cat_0,cat_7,cat_2,cat_3,cat_0,0
0932c086eab2935,cat_3,cat_1,cat_1,,cat_2,cat_1,cat_0,,cat_1,1
09348d24206df4c,cat_2,cat_2,cat_0,cat_0,cat_2,cat_7,cat_3,cat_1,cat_1,1
09398179bbcb2af,cat_1,,cat_1,,cat_0,cat_7,cat_2,,cat_0,0
09430dcc5a14bf1,cat_2,cat_0,cat_0,,cat_0,cat_1,cat_3,cat_5,,0
09580ba83740daf,cat_4,,cat_1,cat_3,cat_2,cat_5,cat_2,cat_3,cat_2,0
095b8bb80bfeb7a,cat_1,cat_2,cat_0,,cat_2,cat_3,cat_4,,cat_1,0
095ec2201de69cc,cat_2,,cat_1,cat_3,cat_0,cat_0,cat_4,cat_4,cat_0,0
09622cf50711325,cat_4,cat_1,cat_1,cat_0,cat_2,cat_3,cat_3,cat_1,,1
096308d2270a2bf,cat_4,,cat_0,,cat_2,cat_3,cat_0,cat_4,cat_0,0
0969cf8f8d35809,cat_2,,cat_0,cat_3,cat_2,cat_5,cat_3,cat_0,cat_1,0
096e7bc77c7012e,cat_3,,cat_1,cat_2,cat_2,cat_1,cat_3,,,1
096ec4d39c0218f,cat_2,,cat_1,cat_0,cat_1,cat_1,cat_3,,cat_1,1
097e51ada2efecc,cat_2,cat_1,cat_1,,cat_2,cat_0,cat_3,cat_3,,0
0988c287f2421fa,cat_2,cat_1,cat_1,cat_5,cat_1,cat_4,cat_3,cat_5,cat_1,0
09949550789090e,cat_2,cat_1,cat_0,cat_1,cat_1,cat_2,cat_3,cat_4,,0
0994ff90a1dcc0e,cat_4,,cat_1,,cat_1,cat_6,cat_3,cat_0,cat_2,1
09951c5969aff7c,,cat_2,cat_0,,cat_0,cat_0,cat_2,cat_4,cat_1,1
09a696833a3e0e3,cat_2,cat_3,cat_1,cat_4,cat_2,cat_3,cat_0,cat_4,cat_0,1
09aa80fc34dd888,cat_5,,cat_1,,cat_1,cat_0,cat_3,cat_1,cat_2,1
09b0b319eaa1a2e,cat_2,cat_1,cat_1,cat_4,cat_0,cat_3,cat_2,cat_5,cat_1,1
09bf39543d70960,cat_3,cat_0,cat_0,cat_1,cat_0,cat_7,cat_3,cat_3,cat_1,1
09bf3cee5803d99,cat_2,,cat_1,cat_2,cat_2,cat_0,cat_3,cat_3,cat_1,0
09cabb594fc5fbe,cat_2,cat_1,cat_1,cat_3,cat_0,cat_2,cat_3,,cat_1,0
09d1ca5ab1be910,cat_1,cat_3,cat_1,cat_0,cat_1,cat_6,cat_3,cat_2,cat_1,1
09d7a33f23fc8ea,cat_2,cat_1,cat_1,,cat_0,cat_4,cat_2,cat_4,cat_1,0
09dd9cbd88438b6,cat_4,cat_1,cat_1,,cat_0,cat_2,cat_2,cat_1,,0
09dfeb926919e15,cat_4,,cat_1,cat_4,cat_1,cat_4,cat_3,cat_5,cat_1,1
09e13a2203016cd,cat_4,cat_2,cat_1,cat_5,cat_1,cat_0,cat_0,cat_3,,1
09e6f446987c2ad,cat_2,cat_0,cat_1,,cat_1,cat_0,cat_3,cat_1,cat_0,0
09ea31e1748c731,cat_1,cat_2,cat_1,,cat_0,cat_3,cat_3,,cat_2,1
0a04327622d7d84,cat_1,cat_1,cat_1,,cat_0,cat_7,cat_4,cat_0,cat_0,1
0a07c67dec5f592,cat_1,,cat_0,cat_4,cat_0,cat_3,cat_3,cat_5,cat_1,1
0a0d331dfdb2410,cat_2,,cat_1,cat_1,cat_2,cat_0,cat_4,cat_3,cat_1,0
0a12885d73456fa,cat_3,,cat_1,,cat_0,cat_1,cat_4,cat_3,cat_1,0
0a1de556252499b,cat_2,cat_1,cat_1,,cat_0,cat_0,cat_3,cat_4,cat_0,0
0a26c6dca16a6e0,cat_1,cat_3,cat_1,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,0
0a27b9ebf7212d1,cat_2,cat_1,cat_1,,cat_0,cat_7,cat_2,,cat_1,0
0a290f9ad9ef9c0,cat_2,,cat_0,cat_0,cat_2,cat_1,cat_2,cat_4,cat_2,1
0a2980f834d9d0c,cat_2,,cat_1,cat_5,cat_2,cat_4,cat_0,cat_0,cat_2,0
0a32f74db8e158d,cat_2,,cat_1,cat_5,cat_0,cat_6,cat_4,cat_5,cat_1,0
0a3834b14543762,cat_1,cat_2,cat_1,,cat_0,cat_6,cat_0,cat_2,cat_2,0
0a4968bf9f407f7,cat_4,,cat_1,,cat_2,cat_3,cat_2,,cat_1,1
0a5d1188be894d1,cat_1,,cat_1,cat_2,cat_0,cat_2,cat_3,cat_5,cat_2,1
0a60663efa8497c,cat_2,,cat_1,cat_5,cat_1,cat_4,cat_3,cat_5,cat_1,1
0a620eb1eecab65,,cat_3,cat_1,cat_0,cat_1,cat_7,cat_0,cat_4,cat_1,1
0a683540316c14b,cat_2,,cat_1,,cat_2,cat_4,cat_2,cat_4,,0
0a69ec6c293c0cc,cat_4,,cat_1,,cat_1,cat_3,cat_4,cat_1,cat_2,1
0a73fc4f8bc1ca2,cat_2,,cat_1,cat_5,cat_2,cat_0,cat_2,cat_5,cat_0,1
0a7b43de3931e96,cat_4,,cat_0,cat_0,cat_0,cat_1,cat_0,,cat_1,1
0a82aef9194416d,cat_3,cat_0,cat_1,cat_0,cat_2,cat_7,cat_3,,cat_1,1
0a8e93789598735,cat_2,,cat_0,,cat_2,cat_7,cat_3,cat_0,cat_1,1
0a9a7217e52feed,cat_4,cat_1,cat_1,,cat_1,cat_6,cat_3,,cat_2,0
0ab09fd41e63f4d,cat_2,cat_1,cat_1,cat_3,cat_1,cat_4,cat_4,cat_3,cat_1,0
0ab59b66cb6a62e,cat_2,,cat_0,,cat_0,cat_0,cat_4,cat_1,cat_2,1
0acd5b58287250c,cat_2,,cat_1,,cat_2,cat_4,cat_4,cat_4,cat_1,0
0ad119fe1d8d849,cat_1,cat_1,cat_1,cat_0,cat_0,cat_3,cat_3,,cat_1,1
0ad20c48319c204,cat_2,,cat_1,cat_1,cat_1,cat_1,cat_3,cat_0,cat_1,0
0ada8827568cfb5,cat_1,cat_3,cat_1,cat_4,cat_0,cat_7,cat_3,cat_5,cat_2,1
0ae928a3884fbde,cat_2,cat_2,cat_0,,cat_1,cat_0,cat_3,cat_4,cat_1,1
0aef645e5ce8b3b,cat_1,,cat_1,,cat_2,cat_5,cat_2,,cat_1,0
0afb9cf29759b3a,cat_2,cat_1,cat_1,,cat_0,cat_4,cat_0,cat_3,cat_1,0
0afee9390e9f998,cat_2,,cat_1,,cat_2,cat_0,cat_3,cat_2,cat_2,1
0aff222e9b57174,cat_2,cat_0,cat_0,cat_0,cat_0,cat_0,cat_3,cat_1,cat_1,1
0b00d048e0cdb6e,cat_0,,cat_0,,cat_0,cat_6,cat_3,cat_1,cat_1,0
0b0d6f29e94befd,cat_3,cat_2,cat_1,cat_1,cat_0,cat_0,cat_3,cat_3,cat_1,0
0b126bb6df186c8,cat_2,cat_1,cat_1,,cat_2,cat_0,cat_4,cat_1,cat_1,1
0b183ce821a70fd,cat_1,cat_1,cat_1,cat_0,cat_0,cat_3,cat_2,,cat_1,1
0b184bee71561df,cat_2,,cat_1,,cat_1,cat_4,cat_3,cat_4,cat_1,0
0b18851a4851e15,cat_1,,cat_0,,cat_0,cat_1,cat_2,cat_3,cat_2,1
0b2bb4625308f3b,cat_2,,cat_1,,cat_2,cat_5,cat_2,cat_0,cat_2,0
0b2cc15911aabca,cat_2,cat_1,cat_1,cat_2,cat_2,cat_4,cat_4,cat_4,cat_1,0
0b3bf0879b246a3,cat_4,cat_3,cat_1,cat_0,cat_1,cat_0,cat_2,cat_5,cat_2,1
0b3e9509edba581,cat_2,cat_0,cat_0,,cat_2,cat_7,cat_0,cat_5,cat_1,0
0b3fbd4751c644e,cat_1,,cat_0,cat_3,cat_0,cat_0,cat_4,cat_4,cat_1,0
0b3fbeedb5ef777,cat_4,,cat_1,,cat_2,cat_3,cat_2,cat_5,cat_0,0
0b633ffd6de17cc,cat_2,,cat_1,cat_5,cat_1,cat_7,cat_0,cat_5,cat_2,0
0b6966e91734785,cat_3,,cat_1,,cat_0,cat_0,cat_0,cat_4,cat_0,0
0b702c7c8fd873e,cat_4,,cat_1,cat_3,cat_1,cat_2,cat_4,cat_3,cat_0,0
0b72d17ff919f72,cat_3,,cat_1,cat_1,cat_1,cat_4,cat_4,,cat_1,0
0b77e9b54193085,cat_2,,cat_1,cat_1,cat_0,cat_4,cat_3,cat_1,cat_1,0
0b7b6ac58825726,cat_2,,cat_0,cat_2,cat_1,cat_0,cat_3,cat_3,cat_2,1
0b825b8fe55352b,cat_4,cat_2,cat_1,cat_5,cat_0,cat_6,cat_4,cat_3,cat_2,0
0b94571523ac551,cat_2,cat_1,cat_1,,cat_2,cat_1,cat_4,cat_1,cat_1,0
0b99b7e846ad1c0,cat_3,cat_2,cat_1,,cat_2,cat_1,cat_3,cat_2,cat_1,0
0b9e8244b517992,cat_3,cat_1,cat_1,,cat_2,cat_6,cat_3,cat_5,cat_0,0
0ba019a1b067495,cat_4,,cat_1,cat_5,cat_2,cat_0,cat_2,cat_3,cat_0,1
0ba51b8e8e5a063,cat_2,,cat_0,cat_3,cat_0,cat_0,cat_3,cat_0,cat_1,0
0ba5ccb7cac88c4,cat_2,cat_3,cat_1,cat_0,cat_0,cat_0,cat_3,,cat_1,1
0bac972694a06da,cat_1,,cat_0,cat_1,cat_0,cat_7,cat_2,cat_3,cat_1,0
0bb2635d2373a4b,cat_2,,cat_0,cat_4,cat_0,cat_0,cat_0,cat_5,,0
0bb361ad889ad9d,cat_1,cat_3,cat_1,cat_4,cat_0,cat_3,cat_4,cat_5,cat_1,1
0bb94f346dd1424,cat_1,,cat_1,,cat_0,cat_6,cat_3,cat_4,cat_1,1
0bc149009e6497c,cat_2,,cat_0,,cat_2,cat_4,cat_3,cat_5,cat_1,1
0bcde80cdb95f86,cat_2,cat_0,cat_0,,cat_2,cat_2,cat_3,cat_3,cat_1,0
0bd39cef5b09c00,cat_1,cat_3,cat_1,cat_5,cat_0,cat_2,cat_2,cat_0,cat_1,0
0bde1ac77ffeb52,cat_2,,cat_1,,cat_2,cat_0,cat_3,,cat_0,0
0be65ea78f7d715,cat_1,cat_3,cat_1,cat_3,cat_0,cat_4,cat_3,cat_4,cat_2,0
0bec14fe405ea69,cat_2,cat_2,cat_1,cat_5,cat_1,cat_7,cat_3,cat_5,cat_2,1
0bf1ad60a577717,cat_4,cat_1,cat_1,,cat_1,cat_0,cat_3,cat_5,cat_1,0
0bf91fac3007f05,cat_1,,cat_1,cat_4,cat_0,cat_1,cat_3,cat_4,cat_1,1
0bfbc437ea39c52,cat_2,cat_1,cat_1,cat_0,cat_2,cat_0,cat_3,,cat_2,1
0c0622f565a1741,cat_2,cat_0,cat_1,,cat_2,cat_0,cat_3,cat_3,cat_1,1
0c0c472f5892b9f,cat_2,,cat_1,cat_0,cat_2,cat_4,cat_3,cat_3,cat_2,1
0c0e239fba95e96,,cat_0,cat_0,cat_2,cat_0,cat_4,cat_4,cat_4,,1
0c0ebe37819a5e5,cat_4,,cat_1,cat_0,cat_2,cat_1,cat_0,cat_4,cat_1,1
0c1238aba4b5ccf,cat_2,,cat_1,cat_3,cat_2,cat_2,cat_2,cat_5,cat_1,0
0c1fc021e7a62ae,cat_2,cat_3,cat_0,cat_4,cat_0,cat_0,cat_4,cat_4,cat_2,1
0c20f2039ce85b9,cat_4,,cat_1,cat_1,cat_2,cat_2,cat_2,cat_5,,0
0c248577d6024bf,cat_3,,cat_1,cat_1,cat_2,cat_7,cat_4,cat_5,cat_0,0
0c2c993eca57cc3,cat_3,,cat_0,,cat_2,cat_0,cat_2,cat_5,cat_1,1
0c354f55651af30,cat_1,cat_3,cat_1,,cat_1,cat_4,cat_4,cat_3,cat_1,0
0c36fa9240f1856,cat_3,cat_3,cat_1,cat_0,cat_0,cat_6,cat_2,cat_4,cat_2,1
0c3af754ac7c4fa,cat_1,,cat_1,cat_5,cat_1,cat_5,cat_3,cat_0,cat_1,1
0c4113f3be8c206,cat_2,cat_3,cat_0,cat_0,cat_2,cat_2,cat_3,cat_1,cat_0,1
0c4214098cbd306,cat_2,cat_1,cat_1,,cat_2,cat_2,cat_3,cat_3,cat_1,1
0c4214cdcb18496,cat_0,cat_1,cat_1,,cat_2,cat_0,cat_2,cat_4,cat_0,0
0c492b7ec3550b4,,cat_0,cat_1,cat_4,cat_2,cat_0,cat_2,cat_0,cat_1,1
0c52b2f8de0e937,cat_4,,cat_1,cat_3,cat_0,cat_2,cat_3,cat_5,cat_2,0
0c538f4965087a0,cat_2,,cat_1,,cat_2,cat_5,cat_3,cat_5,cat_0,0
0c6a21a8b54c412,cat_1,,cat_1,cat_0,cat_0,cat_6,cat_4,cat_3,cat_1,1
0c6b8826a7cbad1,,cat_1,cat_1,cat_5,cat_2,cat_7,cat_3,cat_4,cat_0,1
0c85f866485c52c,cat_3,,cat_1,cat_3,cat_2,cat_3,cat_4,,cat_1,0
0c88918e3e9c13c,cat_1,cat_1,cat_1,,cat_0,cat_2,cat_3,cat_1,cat_0,0
0c9623604420519,cat_2,cat_3,cat_1,cat_5,cat_1,cat_4,cat_3,cat_1,cat_2,0
0c9662d30fe1483,cat_4,cat_3,cat_1,cat_1,cat_2,cat_5,cat_4,cat_5,cat_0,0
0c9a23ea72fbcc5,cat_2,,cat_0,,cat_1,cat_0,cat_3,cat_4,cat_0,1
