row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
06d632e000065f3,,cat_1,cat_0,cat_5,cat_4,cat_0,cat_4,cat_1,cat_2,cat_0,cat_4,cat_6,0
06d7e1f2e36eabb,cat_5,cat_0,cat_0,cat_2,cat_1,cat_2,cat_0,cat_1,cat_7,cat_0,cat_1,cat_0,1
06dd2e8d3735534,cat_0,cat_1,cat_0,cat_1,cat_3,cat_1,cat_6,cat_4,cat_3,cat_1,cat_0,cat_5,1
06e2cff0994fc99,,,cat_0,cat_5,,cat_2,cat_4,cat_2,cat_1,cat_0,cat_3,cat_3,0
06eccb4c1608462,cat_1,cat_0,cat_0,cat_4,cat_1,cat_0,cat_2,,cat_3,cat_0,cat_3,cat_1,1
06fc2b573ff4226,cat_5,,cat_0,cat_1,,cat_5,cat_1,cat_0,cat_5,cat_0,cat_3,cat_4,1
0703016eaa58d53,cat_5,,cat_0,cat_1,cat_2,cat_5,cat_5,cat_0,cat_2,cat_0,cat_3,cat_6,0
0714f2e6d9c3b1b,cat_0,cat_1,cat_0,cat_1,cat_0,cat_2,cat_5,,cat_4,cat_1,cat_5,cat_6,0
0715e73bae236de,cat_6,cat_1,cat_1,cat_0,cat_3,cat_5,cat_4,,cat_5,cat_1,cat_2,cat_4,1
071b03075fe553a,cat_5,cat_0,cat_0,cat_0,cat_0,cat_4,cat_0,,cat_5,cat_0,cat_3,cat_4,1
071cecf5f8589d5,cat_1,,cat_0,cat_2,cat_0,cat_3,cat_3,cat_4,cat_2,cat_0,cat_6,cat_0,0
072a4c4613675d1,cat_5,cat_0,cat_0,cat_3,cat_1,cat_5,cat_6,,cat_5,cat_0,cat_1,cat_2,1
072cedeec63aa40,cat_5,cat_1,cat_0,cat_0,,cat_5,cat_0,cat_0,cat_5,cat_0,cat_1,cat_5,1
0730e14bf7dc846,,cat_0,cat_0,cat_2,cat_2,cat_1,cat_4,cat_1,cat_3,cat_1,cat_5,cat_2,0
07343fd48a86636,cat_2,cat_0,cat_0,cat_1,cat_1,cat_1,cat_2,cat_1,cat_5,cat_1,cat_0,cat_7,1
073a322507ef486,cat_7,cat_1,cat_0,cat_1,cat_1,cat_3,cat_4,cat_2,cat_5,cat_1,cat_5,cat_0,0
0743d6314ec3075,,,cat_0,cat_0,,cat_3,cat_6,,cat_2,cat_0,cat_6,cat_0,0
074516d6c400d09,,cat_0,cat_1,cat_5,cat_2,cat_0,cat_1,cat_0,cat_2,cat_0,cat_2,cat_7,0
074acc4061f6d3e,,cat_1,cat_0,cat_0,cat_3,cat_3,cat_0,cat_1,cat_5,cat_0,cat_3,cat_4,1
075e72b4e38203d,cat_5,cat_1,cat_0,cat_5,,cat_3,cat_6,cat_4,cat_5,cat_0,cat_1,cat_3,0
076ef8fbc8fce9a,cat_5,cat_0,cat_0,cat_5,cat_0,cat_5,cat_3,,cat_5,cat_0,cat_5,cat_2,0
076f45b9b8bc16b,cat_5,cat_1,cat_0,cat_3,cat_3,cat_3,cat_6,cat_1,cat_5,cat_0,cat_3,cat_5,1
07767dadb4f1f6e,,,cat_0,cat_1,cat_0,cat_1,cat_0,cat_4,cat_2,cat_0,cat_3,cat_4,0
0796c02e9b8f307,cat_0,cat_1,cat_0,cat_2,cat_4,cat_5,cat_6,cat_1,cat_4,cat_1,cat_5,cat_5,0
079af87cb0a684a,cat_5,cat_1,cat_0,cat_3,cat_0,cat_0,cat_0,cat_4,cat_4,cat_0,cat_3,cat_6,1
07b7e79b5f9e641,cat_7,cat_0,cat_0,cat_1,cat_3,cat_1,cat_2,cat_4,cat_5,cat_1,cat_4,cat_0,0
07c6dc4d63f5d69,,cat_0,cat_0,cat_5,cat_3,cat_1,cat_3,,cat_5,cat_1,cat_1,cat_3,1
07d867f29d68874,cat_1,,cat_0,cat_4,cat_3,cat_0,cat_0,,cat_7,cat_0,cat_3,cat_4,1
07da2245dbfcb46,,cat_0,cat_0,cat_2,cat_3,cat_1,cat_0,cat_4,cat_5,cat_0,cat_3,cat_5,1
07da26a2250ba79,,,cat_0,cat_1,cat_4,cat_4,cat_2,cat_0,cat_5,cat_0,cat_3,cat_1,0
07db0be4305ac4c,cat_5,cat_0,cat_0,cat_4,cat_1,cat_5,cat_6,cat_3,cat_2,cat_0,cat_1,cat_0,1
07ddd954a77f4df,cat_5,,cat_0,cat_0,cat_3,cat_5,cat_0,cat_2,cat_2,cat_0,cat_3,cat_1,1
07e3c30d2a10d41,,cat_1,cat_0,cat_1,cat_3,cat_2,cat_3,cat_1,cat_5,cat_1,cat_4,cat_0,1
07e57c2eafeef98,cat_1,cat_0,cat_0,cat_4,cat_1,cat_4,cat_5,,cat_3,cat_0,cat_3,cat_4,0
07ea5640c8e63fd,cat_2,cat_0,cat_0,cat_3,cat_1,cat_0,cat_2,cat_2,cat_5,cat_1,cat_5,cat_5,0
07f263aac218a91,cat_2,,cat_0,cat_5,cat_4,cat_4,cat_3,cat_4,cat_5,cat_1,cat_5,cat_2,0
07fc58e15ebd188,cat_5,,cat_0,cat_5,cat_1,cat_1,cat_0,cat_0,cat_5,cat_0,cat_6,cat_1,1
07fd36ecd5c19a7,,cat_0,cat_0,cat_5,cat_0,cat_5,cat_0,,cat_7,cat_0,cat_6,cat_5,1
08042d7d69da8dc,cat_0,cat_1,cat_0,cat_5,cat_3,cat_0,cat_6,,cat_2,cat_1,cat_1,cat_5,1
0804de299860798,cat_0,cat_1,cat_0,cat_5,cat_4,cat_4,cat_3,,cat_3,cat_1,cat_5,cat_1,0
080c1cf8a296b33,cat_4,cat_0,cat_1,cat_5,cat_0,cat_4,cat_2,,cat_4,cat_0,cat_2,cat_7,1
080d2b39d6b863a,cat_5,,cat_1,cat_5,,cat_3,cat_4,cat_1,cat_4,cat_0,cat_6,cat_0,0
08119dd5d96669e,,cat_0,cat_0,cat_1,,cat_0,cat_2,cat_3,cat_3,cat_1,cat_0,cat_6,1
081419c93bd5d9f,cat_2,cat_0,cat_0,cat_1,,cat_1,cat_2,cat_2,cat_5,cat_1,cat_0,cat_6,1
08182a851f551ed,cat_0,cat_0,cat_0,cat_3,,cat_2,cat_0,cat_4,cat_0,cat_1,cat_5,cat_3,0
082c1e4a024ab2e,cat_5,cat_1,cat_0,cat_5,cat_1,cat_5,cat_2,,cat_5,cat_0,cat_0,cat_7,0
0836d4066fabc7f,cat_0,cat_1,cat_0,cat_5,cat_4,cat_3,cat_3,cat_1,cat_3,cat_1,cat_5,cat_4,0
08381eba1d4c808,cat_0,cat_1,cat_0,cat_3,cat_2,cat_0,cat_6,cat_4,cat_2,cat_1,cat_0,cat_7,1
0845efc38c0e935,cat_1,,cat_0,cat_5,cat_1,cat_5,cat_3,cat_3,cat_5,cat_0,cat_1,cat_0,1
084d853f508544c,cat_0,,cat_0,cat_2,cat_2,cat_3,cat_3,cat_2,cat_6,cat_1,cat_1,cat_3,1
0857005036310bd,,,cat_0,cat_1,,cat_3,cat_0,,cat_5,cat_0,cat_5,cat_2,0
0861463ea8c4f7f,,,cat_0,cat_5,cat_3,cat_3,cat_6,,cat_5,cat_0,cat_1,cat_5,1
086434dc55f06ef,,,cat_0,cat_2,,cat_3,cat_2,,cat_7,cat_0,cat_6,cat_1,0
086c5f943ff8f93,cat_5,,cat_0,cat_1,cat_2,cat_1,cat_0,cat_3,cat_2,cat_0,cat_3,cat_7,1
0874c4cacf7676e,cat_0,,cat_0,cat_5,cat_3,cat_0,cat_2,cat_2,cat_4,cat_1,cat_1,cat_2,1
087841be9ff7c14,cat_5,,cat_0,cat_1,,cat_5,cat_1,cat_1,cat_5,cat_1,cat_5,cat_4,0
087e004807cfaf5,,,cat_0,cat_5,cat_4,cat_3,cat_2,cat_0,cat_7,cat_0,cat_4,cat_4,1
0880bc97aa6e689,cat_4,cat_0,cat_0,cat_3,,cat_4,cat_6,,cat_5,cat_0,cat_4,cat_0,1
089148174c20f20,,,cat_0,cat_4,cat_0,cat_4,cat_6,cat_3,cat_5,cat_0,cat_1,cat_1,1
08d666561a726e6,cat_0,,cat_0,cat_3,,cat_5,cat_1,cat_0,cat_6,cat_1,cat_0,cat_1,1
08ee640e96d24b1,cat_5,cat_1,cat_0,cat_3,,cat_1,cat_6,cat_0,cat_5,cat_0,cat_3,cat_3,1
08f12e3927e4827,cat_0,cat_1,cat_0,cat_3,cat_0,cat_3,cat_6,cat_4,cat_0,cat_1,cat_4,cat_7,0
08f29121ec5768f,cat_1,cat_0,cat_0,cat_0,cat_0,cat_1,cat_6,,cat_7,cat_0,cat_6,cat_0,0
08fc1cf9ee403e8,,cat_1,cat_0,cat_5,cat_0,cat_4,cat_0,,cat_7,cat_0,cat_1,cat_2,1
08fe9ba8402d7ae,cat_5,,cat_0,cat_2,cat_0,cat_2,cat_0,cat_4,cat_5,cat_0,cat_3,cat_5,0
08ffdf07a180c94,cat_2,cat_0,cat_0,cat_1,cat_0,cat_1,cat_6,cat_2,cat_5,cat_1,cat_0,cat_3,0
090cb26d9734cd1,cat_0,,cat_0,cat_3,,cat_3,cat_6,cat_4,cat_4,cat_1,cat_2,cat_7,1
090f64cdd549c18,,cat_0,cat_0,cat_0,cat_0,cat_3,cat_0,,cat_5,cat_0,cat_3,cat_2,1
09110a01a141cbe,cat_0,cat_1,cat_0,cat_4,cat_1,cat_5,cat_6,,cat_3,cat_1,cat_1,cat_6,1
0912c5de36b7344,cat_0,cat_0,cat_0,cat_0,cat_3,cat_4,cat_6,,cat_7,cat_1,cat_1,cat_3,0
091a9cf2e9d5187,cat_0,cat_1,cat_0,cat_1,cat_3,cat_3,cat_2,cat_3,cat_7,cat_1,cat_0,cat_1,1
0925a2b23d376e5,cat_2,,cat_0,cat_2,,cat_5,cat_3,cat_4,cat_5,cat_1,cat_0,cat_6,1
0931921f404816c,cat_1,cat_0,cat_0,cat_3,cat_3,cat_2,cat_6,cat_0,cat_3,cat_0,cat_3,cat_4,1
0934b236c4db471,cat_5,cat_1,cat_0,cat_3,cat_0,cat_5,cat_6,,cat_1,cat_0,cat_6,cat_5,0
09363002f478dc7,cat_4,,cat_0,cat_0,cat_4,cat_5,cat_0,,cat_5,cat_1,cat_6,cat_5,1
0939f522dc5dde3,,,cat_0,cat_0,cat_3,cat_1,cat_6,,cat_4,cat_1,cat_3,cat_5,1
093d4c918a76748,cat_5,cat_0,cat_0,cat_4,,cat_2,cat_0,,cat_5,cat_0,cat_5,cat_2,0
093fe7171cd795f,cat_5,cat_1,cat_0,cat_5,cat_2,cat_2,cat_6,cat_3,cat_5,cat_0,cat_1,cat_1,1
0949827053a971d,cat_7,cat_0,cat_0,cat_5,,cat_4,cat_3,cat_2,cat_4,cat_1,cat_5,cat_2,1
095f7f557801f0f,cat_2,,cat_0,cat_2,,cat_4,cat_5,cat_3,cat_5,cat_1,cat_0,cat_1,1
0968fdb55315bb2,cat_1,cat_0,cat_0,cat_1,,cat_5,cat_0,cat_3,cat_7,cat_0,cat_3,cat_6,1
096d265522e3338,cat_1,,cat_0,cat_1,cat_1,cat_2,cat_4,cat_2,cat_7,cat_0,cat_4,cat_0,0
097ebe05e809c6e,cat_5,cat_1,cat_0,cat_1,cat_0,cat_0,cat_0,cat_4,cat_5,cat_0,cat_3,cat_4,1
0981026f833dc12,cat_1,,cat_0,cat_5,cat_1,cat_3,cat_6,cat_0,cat_7,cat_0,cat_1,cat_6,1
098b3341a430489,cat_5,,cat_0,cat_2,cat_4,cat_3,cat_6,,cat_5,cat_0,cat_1,cat_3,1
09949818a35c58d,cat_1,,cat_0,cat_5,cat_3,cat_2,cat_3,cat_3,cat_4,cat_0,cat_1,cat_0,1
0994d0052f02198,cat_5,,cat_0,cat_5,cat_3,cat_1,cat_0,,cat_7,cat_0,cat_3,cat_4,1
099769ded4756e4,cat_5,cat_1,cat_0,cat_2,cat_1,cat_2,cat_0,cat_2,cat_5,cat_0,cat_5,cat_5,0
099e32e2e327c07,cat_0,cat_1,cat_0,cat_2,cat_4,cat_2,cat_2,,cat_1,cat_1,cat_0,cat_1,0
09a8877ad0305f3,cat_5,,cat_0,cat_2,cat_1,cat_0,cat_2,cat_4,cat_5,cat_0,cat_3,cat_1,1
09ad73125418aec,,cat_0,cat_0,cat_5,cat_0,cat_0,cat_3,cat_1,cat_4,cat_0,cat_1,cat_6,1
09baa007393eca9,cat_2,,cat_0,cat_1,cat_4,cat_5,cat_2,cat_4,cat_5,cat_1,cat_1,cat_6,0
09d208e0a9e3deb,,cat_1,cat_0,cat_1,cat_3,cat_4,cat_5,cat_0,cat_1,cat_1,cat_3,cat_4,0
09db77b5bed7d2d,,cat_0,cat_0,cat_5,cat_3,cat_4,cat_0,,cat_4,cat_1,cat_6,cat_0,1
09f4e08ae56b27e,cat_2,,cat_0,cat_0,,cat_0,cat_1,cat_4,cat_5,cat_1,cat_1,cat_5,0
0a0031d2f9707b4,cat_2,cat_1,cat_0,cat_4,cat_1,cat_5,cat_3,cat_4,cat_5,cat_1,cat_0,cat_7,1
0a0fd5913b25f4f,,cat_1,cat_0,cat_5,cat_3,cat_4,cat_3,,cat_4,cat_1,cat_1,cat_3,1
0a11034769c6bad,,cat_1,cat_0,cat_1,cat_3,cat_3,cat_5,cat_4,cat_3,cat_1,cat_0,cat_0,1
0a132143565c187,cat_0,,cat_0,cat_1,cat_4,cat_0,cat_0,cat_0,cat_3,cat_1,cat_6,cat_0,0
0a28368ed4a565c,cat_5,cat_0,cat_0,cat_5,,cat_2,cat_3,cat_3,cat_5,cat_0,cat_4,cat_6,1
0a32a4ebea94603,cat_0,cat_0,cat_0,cat_0,cat_2,cat_1,cat_2,cat_0,cat_3,cat_1,cat_5,cat_2,0
0a36421b10eaab7,cat_0,cat_1,cat_0,cat_4,cat_4,cat_0,cat_2,cat_1,cat_0,cat_1,cat_5,cat_1,0
0a3a3c4b76cec58,cat_5,cat_0,cat_0,cat_0,cat_1,cat_5,cat_5,cat_3,cat_5,cat_0,cat_6,cat_5,1
0a3b43e55b93d87,,cat_1,cat_0,cat_3,cat_1,cat_5,cat_3,cat_0,cat_5,cat_0,cat_0,cat_7,0
0a47a9cf20503ed,cat_5,cat_0,cat_0,cat_4,cat_3,cat_0,cat_0,cat_2,cat_5,cat_0,cat_3,cat_3,1
0a48f0d80e4dd3d,,cat_1,cat_0,cat_5,cat_1,cat_2,cat_0,cat_1,cat_4,cat_1,cat_5,cat_2,0
0a49df10a6019d7,cat_0,,cat_0,cat_3,cat_3,cat_1,cat_6,cat_3,cat_4,cat_1,cat_1,cat_6,1
0a62adeae284eab,,,cat_0,cat_0,cat_2,cat_0,cat_1,cat_1,cat_5,cat_0,cat_1,cat_0,1
0a64ada41bcb106,cat_0,cat_1,cat_0,cat_1,cat_2,cat_2,cat_0,cat_3,cat_3,cat_1,cat_3,cat_6,1
0a6ff025e2e0be3,cat_5,,cat_0,cat_1,cat_4,cat_1,cat_6,cat_1,cat_7,cat_0,cat_1,cat_6,1
0a75d453037bdb0,,,cat_1,cat_1,,cat_5,cat_4,cat_3,cat_4,cat_0,cat_0,cat_3,0
0a76705dd5d5665,cat_5,cat_0,cat_0,cat_1,cat_2,cat_2,cat_0,,cat_5,cat_0,cat_6,cat_1,1
0a77fc81acc88d5,cat_5,cat_0,cat_0,cat_1,cat_4,cat_5,cat_6,,cat_5,cat_0,cat_6,cat_5,0
0a8ae39dfda3add,cat_0,,cat_0,cat_2,cat_4,cat_0,cat_2,cat_4,cat_2,cat_1,cat_0,cat_6,1
0a8d9963fdb68e5,cat_4,cat_1,cat_0,cat_2,,cat_4,cat_4,cat_0,cat_2,cat_1,cat_0,cat_7,1
0a969cbf31fc95d,cat_5,cat_1,cat_0,cat_1,cat_4,cat_4,cat_0,,cat_5,cat_0,cat_3,cat_1,1
0a98b32721ed2d9,,cat_1,cat_0,cat_3,,cat_2,cat_6,cat_0,cat_3,cat_1,cat_0,cat_3,0
0aa14eea06a376a,cat_5,cat_0,cat_0,cat_4,cat_3,cat_0,cat_0,,cat_5,cat_0,cat_3,cat_1,1
0ab7bc874f84712,cat_0,cat_1,cat_0,cat_5,cat_2,cat_5,cat_0,cat_1,cat_1,cat_1,cat_5,cat_2,0
0ac2ddaea62c93c,cat_1,cat_0,cat_0,cat_3,,cat_1,cat_6,,cat_5,cat_0,cat_3,cat_1,1
0ac49cc5a24639f,cat_0,cat_1,cat_0,cat_4,cat_1,cat_0,cat_6,cat_1,cat_4,cat_1,cat_0,cat_0,1
0ac608af005d411,cat_1,,cat_0,cat_2,cat_1,cat_4,cat_2,cat_4,cat_7,cat_0,cat_1,cat_3,1
0ac64fe1faca0da,,,cat_0,cat_3,cat_0,cat_3,cat_6,cat_0,cat_5,cat_0,cat_1,cat_0,1
0acc22056aabc96,cat_5,,cat_0,cat_3,cat_1,cat_5,cat_6,,cat_5,cat_0,cat_5,cat_3,0
0ad8dbf808e96a6,,cat_0,cat_0,cat_0,cat_0,cat_4,cat_6,cat_2,cat_2,cat_0,cat_1,cat_1,0
0ae022f0e984ad0,cat_5,cat_0,cat_0,cat_3,cat_3,cat_3,cat_2,cat_0,cat_2,cat_0,cat_0,cat_7,1
0ae23a746f46a64,,,cat_0,cat_5,cat_1,cat_0,cat_4,cat_2,cat_5,cat_0,cat_3,cat_1,1
0aee4f3fa9fe5c4,cat_5,cat_0,cat_0,cat_1,cat_0,cat_2,cat_6,cat_3,cat_5,cat_0,cat_1,cat_1,0
0af22fff12fb722,cat_0,cat_1,cat_0,cat_1,cat_4,cat_5,cat_3,,cat_0,cat_1,cat_4,cat_3,0
0af4f326278d7fe,,cat_0,cat_0,cat_2,cat_4,cat_4,cat_3,cat_4,cat_7,cat_1,cat_5,cat_0,0
0af702a5eccbae8,,cat_0,cat_0,cat_1,,cat_5,cat_0,,cat_4,cat_0,cat_3,cat_2,1
0b033dcd377113e,,cat_1,cat_0,cat_2,cat_0,cat_1,cat_5,cat_3,cat_5,cat_1,cat_0,cat_3,1
0b03a9d98b95207,cat_2,cat_1,cat_0,cat_5,,cat_2,cat_3,cat_1,cat_5,cat_1,cat_0,cat_7,1
0b097c33e60a269,cat_5,,cat_0,cat_2,cat_2,cat_0,cat_5,,cat_2,cat_0,cat_0,cat_1,1
0b1813820dbc33b,cat_2,cat_1,cat_0,cat_4,,cat_5,cat_0,,cat_5,cat_1,cat_5,cat_4,0
0b294cafb194f26,,,cat_0,cat_3,,cat_2,cat_6,,cat_7,cat_0,cat_3,cat_4,1
0b2cb3d02af918d,,,cat_0,cat_2,cat_3,cat_4,cat_0,cat_1,cat_5,cat_0,cat_3,cat_6,1
0b3378f9ae95c73,,,cat_0,cat_0,cat_4,cat_3,cat_2,,cat_2,cat_1,cat_5,cat_6,0
0b36734fb2e8797,cat_1,cat_0,cat_0,cat_5,cat_0,cat_5,cat_6,,cat_5,cat_0,cat_1,cat_6,0
0b436f314560ef2,cat_2,cat_0,cat_0,cat_5,cat_4,cat_0,cat_0,cat_0,cat_5,cat_1,cat_1,cat_3,0
0b44725f97b8f32,cat_1,,cat_0,cat_4,,cat_5,cat_2,cat_0,cat_5,cat_0,cat_3,cat_5,1
0b571d319642660,,cat_0,cat_0,cat_3,cat_3,cat_0,cat_6,,cat_2,cat_1,cat_0,cat_7,1
0b5bdb200b04c36,cat_6,cat_0,cat_0,cat_5,cat_4,cat_1,cat_1,cat_1,cat_5,cat_0,cat_5,cat_2,1
0b5ee72865bac61,,cat_0,cat_0,cat_1,cat_4,cat_5,cat_6,cat_1,cat_2,cat_0,cat_6,cat_5,1
0b63ca87aaa2ebf,,,cat_0,cat_0,cat_3,cat_3,cat_4,cat_2,cat_2,cat_1,cat_0,cat_6,1
0b653f5918c70ef,,,cat_0,cat_1,cat_3,cat_5,cat_5,cat_0,cat_7,cat_0,cat_3,cat_3,1
0b67149930af1c7,,,cat_0,cat_5,,cat_4,cat_6,cat_0,cat_5,cat_0,cat_1,cat_6,0
0b6929ad3f68d9c,cat_1,cat_0,cat_0,cat_1,,cat_3,cat_5,cat_1,cat_7,cat_0,cat_1,cat_0,1
0b87c6f85aadfe7,cat_1,cat_0,cat_0,cat_5,cat_2,cat_3,cat_3,cat_3,cat_2,cat_0,cat_2,cat_6,0
0b8ef7135e8f4fc,cat_0,cat_1,cat_0,cat_5,cat_2,cat_5,cat_5,cat_2,cat_1,cat_1,cat_5,cat_2,0
0b8f07eb86bbc99,,cat_0,cat_0,cat_1,cat_1,cat_4,cat_0,,cat_5,cat_0,cat_5,cat_2,0
0b90f2e7e0f9ce4,,,cat_0,cat_5,cat_3,cat_2,cat_1,cat_3,cat_3,cat_1,cat_1,cat_3,1
0b97bbf0832b1f6,cat_4,,cat_0,cat_2,cat_3,cat_2,cat_6,cat_1,cat_7,cat_1,cat_6,cat_5,1
0ba8cb9344b9027,,cat_1,cat_0,cat_0,cat_3,cat_3,cat_4,,cat_5,cat_1,cat_0,cat_1,1
0badda9d81ae0fd,,cat_0,cat_0,cat_1,cat_2,cat_3,cat_6,,cat_5,cat_1,cat_0,cat_6,1
0bb094064f4241b,,cat_0,cat_0,cat_5,,cat_3,cat_5,cat_1,cat_7,cat_0,cat_3,cat_3,0
0bba24a7cefed83,cat_2,cat_0,cat_0,cat_3,cat_3,cat_0,cat_6,,cat_5,cat_1,cat_0,cat_3,1
0bbfcb1494be7fd,cat_2,,cat_0,cat_4,cat_2,cat_5,cat_2,,cat_5,cat_1,cat_4,cat_3,0
0bcf0e2252bfe55,cat_1,cat_1,cat_0,cat_5,cat_1,cat_0,cat_1,,cat_1,cat_0,cat_3,cat_3,0
0bd506c97a217d8,cat_5,,cat_0,cat_2,,cat_2,cat_0,cat_4,cat_5,cat_0,cat_3,cat_3,1
0be89b6615d0ee4,cat_2,cat_1,cat_0,cat_2,cat_3,cat_2,cat_6,,cat_4,cat_1,cat_1,cat_3,1
0be9ed8310dd3a3,,,cat_0,cat_2,cat_3,cat_1,cat_2,,cat_5,cat_1,cat_0,cat_7,1
0bf32de0b497cab,cat_2,cat_0,cat_0,cat_1,cat_3,cat_1,cat_5,cat_4,cat_5,cat_1,cat_0,cat_5,1
0bf734b66f56c3b,cat_2,cat_1,cat_0,cat_4,cat_3,cat_0,cat_6,cat_4,cat_5,cat_1,cat_6,cat_4,1
0bf865bcfe41ce3,cat_5,cat_1,cat_0,cat_5,cat_2,cat_2,cat_0,,cat_4,cat_0,cat_3,cat_1,1
0c03f5907f5e907,cat_5,,cat_0,cat_1,cat_2,cat_5,cat_0,cat_0,cat_5,cat_0,cat_3,cat_1,1
0c05d88583aa628,,,cat_0,cat_2,cat_3,cat_0,cat_5,,cat_0,cat_1,cat_2,cat_7,0
0c08aaa12734524,cat_0,cat_1,cat_0,cat_1,cat_4,cat_4,cat_6,,cat_1,cat_1,cat_4,cat_0,0
0c0c2e6d748ba98,cat_1,,cat_0,cat_0,cat_3,cat_2,cat_2,cat_4,cat_5,cat_0,cat_4,cat_4,1
0c0df3534b30243,cat_5,cat_0,cat_0,cat_0,cat_4,cat_0,cat_5,cat_0,cat_5,cat_0,cat_5,cat_2,0
0c0fd4020ae8b34,cat_0,cat_1,cat_0,cat_1,cat_3,cat_4,cat_4,cat_3,cat_6,cat_1,cat_0,cat_7,1
0c1b01b9770c254,cat_2,cat_0,cat_0,cat_4,cat_4,cat_1,cat_3,cat_0,cat_5,cat_1,cat_5,cat_2,0
0c1f32ba497222e,,,cat_0,cat_2,cat_2,cat_0,cat_1,cat_1,cat_4,cat_1,cat_6,cat_5,1
0c24d6066ad00fb,,,cat_0,cat_1,cat_1,cat_4,cat_0,cat_0,cat_5,cat_0,cat_3,cat_6,0
0c2ccad9fdccba6,cat_0,cat_1,cat_0,cat_5,cat_2,cat_3,cat_6,,cat_3,cat_1,cat_0,cat_6,1
0c3095bc530758f,cat_5,cat_1,cat_0,cat_5,cat_0,cat_0,cat_6,,cat_5,cat_0,cat_3,cat_7,0
0c322c47881d9f7,,cat_0,cat_0,cat_3,,cat_3,cat_6,cat_2,cat_3,cat_1,cat_6,cat_5,0
0c39dc3afe3d46e,cat_2,,cat_0,cat_5,,cat_2,cat_4,cat_3,cat_5,cat_1,cat_5,cat_2,0
0c3cb2ff4187f00,cat_5,cat_1,cat_0,cat_2,cat_3,cat_1,cat_1,,cat_5,cat_0,cat_1,cat_3,1
0c3e21fc2ce347f,cat_1,cat_1,cat_0,cat_5,cat_1,cat_3,cat_4,cat_0,cat_5,cat_0,cat_1,cat_0,1
0c42f122ab4d1da,cat_5,cat_1,cat_0,cat_3,cat_0,cat_2,cat_0,cat_3,cat_7,cat_0,cat_5,cat_2,0
0c4d8d6703d62f8,cat_1,cat_0,cat_0,cat_0,cat_0,cat_1,cat_6,cat_1,cat_5,cat_0,cat_6,cat_5,0
0c609a538a07060,cat_7,,cat_0,cat_2,cat_3,cat_4,cat_1,cat_0,cat_5,cat_1,cat_5,cat_5,0
0c65cdd1f35576c,cat_4,cat_0,cat_1,cat_5,cat_1,cat_0,cat_2,,cat_4,cat_1,cat_5,cat_6,0
0c666acb601b02c,,,cat_0,cat_4,cat_4,cat_2,cat_6,cat_3,cat_5,cat_0,cat_6,cat_0,0
0c72487b608fe68,,cat_1,cat_0,cat_1,cat_1,cat_3,cat_6,,cat_5,cat_0,cat_1,cat_0,1
0c7703b142c0377,,cat_0,cat_0,cat_2,,cat_2,cat_4,,cat_0,cat_1,cat_0,cat_3,0
0c798d9a5d6e5cf,cat_5,,cat_0,cat_4,cat_1,cat_0,cat_0,cat_0,cat_5,cat_0,cat_3,cat_6,0
0c7d6c785bfc9bd,cat_5,cat_1,cat_0,cat_5,cat_1,cat_2,cat_4,cat_4,cat_5,cat_0,cat_6,cat_0,0
0c7e6b117473649,cat_0,cat_1,cat_0,cat_0,,cat_3,cat_0,cat_4,cat_0,cat_1,cat_5,cat_6,0
0c8dd2a9896b6a5,,,cat_0,cat_0,cat_2,cat_3,cat_0,cat_4,cat_5,cat_0,cat_4,cat_7,1
0c93232602bbda1,cat_5,,cat_0,cat_3,cat_1,cat_4,cat_1,,cat_5,cat_0,cat_5,cat_2,1
0c988ee758c425e,cat_5,cat_1,cat_0,cat_5,cat_4,cat_2,cat_0,cat_0,cat_5,cat_0,cat_5,cat_2,0
0c98b0289fd6b4c,,cat_1,cat_0,cat_2,cat_3,cat_5,cat_2,cat_0,cat_2,cat_1,cat_0,cat_6,1
0ca0e2051a845ad,cat_4,cat_1,cat_0,cat_5,cat_3,cat_3,cat_2,cat_2,cat_6,cat_1,cat_5,cat_1,1
0ca73db5de88ec5,,,cat_0,cat_5,,cat_4,cat_6,cat_1,cat_4,cat_1,cat_1,cat_1,0
0cabd031a460304,cat_5,cat_1,cat_0,cat_0,cat_2,cat_0,cat_5,cat_1,cat_5,cat_0,cat_2,cat_7,0
0cb8c81aaeb72b8,,,cat_0,cat_1,cat_4,cat_5,cat_5,,cat_5,cat_0,cat_3,cat_7,1
0cc6ec6e89bd2ac,cat_1,cat_0,cat_0,cat_0,,cat_5,cat_1,,cat_2,cat_0,cat_5,cat_6,0
0cd3300730ca035,,cat_0,cat_0,cat_0,cat_2,cat_0,cat_4,cat_1,cat_7,cat_0,cat_1,cat_1,1
0cdbf31f13e84a3,cat_4,,cat_0,cat_3,cat_1,cat_2,cat_6,,cat_5,cat_1,cat_6,cat_0,0
0ceac94736b59e3,cat_0,cat_0,cat_0,cat_5,cat_3,cat_0,cat_6,cat_3,cat_7,cat_0,cat_1,cat_2,1
0cef52c10ad3224,cat_5,cat_0,cat_0,cat_5,cat_3,cat_1,cat_0,,cat_5,cat_0,cat_3,cat_4,0
0cef7b980ca6910,cat_5,,cat_0,cat_0,cat_2,cat_3,cat_4,cat_3,cat_2,cat_0,cat_2,cat_7,0
